item_id,order_status,created_at,stock_keeping_unit,price,qty_ordered,grand_total,increment_id,product_category,sales_commission_code,discount_amount,payment_method,BI Status,market_value,Customer Since,Customer ID
211660,completed,2016-07-01,E TCF_Educate a child for a month-PKR 1250,1250.0,1,994.0,100147840,Others,Unknown,0.0,Cash_on_delivery,Net,1250,2016-07-01,16
211661,canceled,2016-07-01,bata_comfit-8614737-42-8,899.0,1,899.0,100147841,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,899,2016-07-01,158
211663,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147842,Beauty & Grooming,C-MUX-48271,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211664,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147843,Beauty & Grooming,C-MUX-48275,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211665,completed,2016-07-01,kcc_Cool Pocket Perfume,120.0,1,240.0,100147844,Beauty & Grooming,C-MUX-48275,0.0,Cash_on_delivery,Net,120,2016-07-01,43
211666,completed,2016-07-01,kcc_Bold Pocket Perfume,120.0,1,240.0,100147844,Beauty & Grooming,C-MUX-48275,0.0,Cash_on_delivery,Net,120,2016-07-01,43
211667,canceled,2016-07-01,UK_Gift Box Mix Sweets 500 Gms,330.0,1,4060.0,100147845,Soghaat,Unknown,0.0,Others,Gross,330,2016-07-01,159
211668,canceled,2016-07-01,RS_Gulab jaman Tin,435.0,1,4060.0,100147845,Soghaat,Unknown,0.0,Others,Gross,435,2016-07-01,159
211669,canceled,2016-07-01,Dynasty_Dynasty Spark-Off-White,3295.0,1,4060.0,100147845,Men's Fashion,Unknown,0.0,Others,Gross,3295,2016-07-01,159
211670,canceled,2016-07-01,mitsubhisi_1.0 Ton - SRK-13CMK,45215.0,1,45215.0,100147846,Appliances,R-isb-57478,0.0,Cash_on_delivery,Gross,45215,2016-07-01,101
211671,canceled,2016-07-01,Dynasty_Dynasty Spark-Grey,3295.0,1,4810.0,100147847,Men's Fashion,Unknown,0.0,Others,Gross,3295,2016-07-01,159
211672,canceled,2016-07-01,RS_Gulab jaman Tin,435.0,1,4810.0,100147847,Soghaat,Unknown,0.0,Others,Gross,435,2016-07-01,159
211673,canceled,2016-07-01,UK_Bangali Rasgulla Tin Pack  500 Gms,260.0,1,4810.0,100147847,Soghaat,Unknown,0.0,Others,Gross,260,2016-07-01,159
211674,canceled,2016-07-01,UK_Gift Box Mix Sweets 500 Gms,330.0,1,4810.0,100147847,Soghaat,Unknown,0.0,Others,Gross,330,2016-07-01,159
211675,canceled,2016-07-01,UK_Namkino Masala Sev 200 Gms,80.0,1,4810.0,100147847,Soghaat,Unknown,0.0,Others,Gross,80,2016-07-01,159
211676,canceled,2016-07-01,UK_Namkino Daal Moth Classic 160 Gms,90.0,1,4810.0,100147847,Soghaat,Unknown,0.0,Others,Gross,90,2016-07-01,159
211677,canceled,2016-07-01,UK_ Namkino Daal Moong 200 Gms,90.0,1,4810.0,100147847,Soghaat,Unknown,0.0,Others,Gross,90,2016-07-01,159
211678,canceled,2016-07-01,UK_Bhel Puri 200 Gms,150.0,1,4810.0,100147847,Soghaat,Unknown,0.0,Others,Gross,150,2016-07-01,159
211679,canceled,2016-07-01,UK_Namkino Khat Mitha Mix 200 Gms,80.0,1,4810.0,100147847,Soghaat,Unknown,0.0,Others,Gross,80,2016-07-01,159
211680,refund,2016-07-01,Ctees_Paris Butterflies Pouch,990.0,2,1980.0,100147848,Women's Fashion,0KNFM,0.0,Cash_on_delivery,Valid,1980,2016-07-01,160
211681,refund,2016-07-01,bata_comfit-8644502-42-8,699.0,1,699.0,100147849,Men's Fashion,Unknown,0.0,Cash_on_delivery,Valid,699,2016-07-01,161
211683,canceled,2016-07-01,Emo_SS-18755-41,699.0,1,699.0,100147850,Men's Fashion,Unknown,0.0,Others,Gross,699,2016-07-01,162
211685,completed,2016-07-01,itter_AB 1211,250.0,1,250.0,100147851,Beauty & Grooming,C_LHC_102999,0.0,Cash_on_delivery,Net,250,2016-07-01,163
211686,completed,2016-07-01,itter_AB 1211,250.0,1,250.0,100147852,Beauty & Grooming,C_LHC_102999,0.0,Cash_on_delivery,Net,250,2016-07-01,163
211687,completed,2016-07-01,itter_AB 1207,250.0,1,250.0,100147853,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,250,2016-07-01,164
211688,completed,2016-07-01,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,5,1200.0,100147854,Beauty & Grooming,R-FSD-58130,0.0,Cash_on_delivery,Net,1200,2016-07-01,20
211689,completed,2016-07-01,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100147855,Beauty & Grooming,R-FSD-58130,0.0,Cash_on_delivery,Net,240,2016-07-01,20
211690,completed,2016-07-01,WE_TU2,1530.0,1,529.0,100147856,Women's Fashion,Unknown,1300.65,Cash_on_delivery,Net,1530,2016-07-01,165
211691,completed,2016-07-01,bata_bags_9064517-Brown,1999.0,1,529.0,100147856,Women's Fashion,Unknown,1699.35,Cash_on_delivery,Net,1999,2016-07-01,165
211692,completed,2016-07-01,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,10,2400.0,100147857,Beauty & Grooming,R-FSD-58130,0.0,Cash_on_delivery,Net,2400,2016-07-01,20
211693,completed,2016-07-01,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100147858,Beauty & Grooming,R-FSD-58130,0.0,Cash_on_delivery,Net,240,2016-07-01,20
211694,canceled,2016-07-01,sapil_Sapil Nancy Women 200ML,375.0,1,375.0,100147859,Beauty & Grooming,Unknown,0.0,Bank or Card,Gross,375,2016-07-01,113
211695,completed,2016-07-01,sapil_Sapil Nancy Women 200ML,375.0,1,375.0,100147860,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,375,2016-07-01,113
211696,refund,2016-07-01,ajmery_TA-3,999.0,1,999.0,100147861,Men's Fashion,Unknown,0.0,Cash_on_delivery,Valid,999,2016-07-01,166
211697,completed,2016-07-01,rub_Rubian_VR-Box With Remote,1765.0,1,1765.0,100147862,Mobiles & Tablets,Unknown,0.0,Cash_on_delivery,Net,1765,2016-07-01,167
211698,completed,2016-07-01,RS_Gulab jaman Tin,435.0,1,235.0,100147863,Soghaat,Unknown,200.0,Cash_on_delivery,Net,435,2016-07-01,168
211699,completed,2016-07-01,Emo-CT-24304 Green 8 Pocket Cargo Trouser-34,999.0,1,100.0,100147864,Men's Fashion,R-LHE-90613,0.0,Cash_on_delivery,Net,999,2016-07-01,169
211701,canceled,2016-07-01,Al Muhafiz Sohan Halwa Almond,350.0,3,1050.0,100147865,Soghaat,Unknown,0.0,Cash_on_delivery,Gross,1050,2016-07-01,170
211702,completed,2016-07-01,UK_Kala Jamun Tin Pack 500 Gms,260.0,1,180.0,100147866,Soghaat,Unknown,136.84,Cash_on_delivery,Net,260,2016-07-01,168
211703,completed,2016-07-01,tram_TT25125100,120.0,1,180.0,100147866,Home & Living,Unknown,63.16,Cash_on_delivery,Net,120,2016-07-01,168
211704,completed,2016-07-01,US-MSK-6-pink-2T,799.0,1,0.0,100147867,Kids & Baby,Unknown,0.0,Others,Net,799,2016-07-01,171
211706,completed,2016-07-01,ihijab_PN025,639.0,1,639.0,100147868,Women's Fashion,30071,0.0,Cash_on_delivery,Net,639,2016-07-01,172
211707,completed,2016-07-01,kcc_krone deal,360.0,3,1080.0,100147869,Beauty & Grooming,c-mux42203,0.0,Cash_on_delivery,Net,1080,2016-07-01,43
211708,completed,2016-07-01,ihijab_PN041,799.0,1,799.0,100147870,Women's Fashion,30071,0.0,Cash_on_delivery,Net,799,2016-07-01,172
211709,completed,2016-07-01,asimjofaeanew_4A,5597.0,1,5597.0,100147871,Women's Fashion,Unknown,0.0,Cash_on_delivery,Net,5597,2016-07-01,173
211710,completed,2016-07-01,tram_TT25128100,215.0,1,15.0,100147872,Home & Living,Unknown,200.0,Cash_on_delivery,Net,215,2016-07-01,174
211711,completed,2016-07-01,Al Muhafiz Sohan Halwa Almond,350.0,3,1050.0,100147873,Soghaat,Unknown,0.0,Cash_on_delivery,Net,1050,2016-07-01,175
211712,completed,2016-07-01,jackpot_JP-902,1315.0,1,1315.0,100147874,Appliances,Unknown,0.0,Cash_on_delivery,Net,1315,2016-07-01,176
211713,completed,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147875,Beauty & Grooming,C-MUX-42203,0.0,Cash_on_delivery,Net,320,2016-07-01,43
211714,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147876,Beauty & Grooming,C-MUX-42203,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211715,completed,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147877,Beauty & Grooming,C-MUX-42203,0.0,Cash_on_delivery,Net,320,2016-07-01,43
211716,completed,2016-07-01,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100147878,Beauty & Grooming,C-MUX-42203,0.0,Cash_on_delivery,Net,240,2016-07-01,43
211717,completed,2016-07-01,sanasafinaz_march16_10B-Nationwide Delivery,5950.0,1,5950.0,100147879,Women's Fashion,Unknown,0.0,Cash_on_delivery,Net,5950,2016-07-01,177
211719,completed,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147880,Beauty & Grooming,C-MUX-42203,0.0,Cash_on_delivery,Net,320,2016-07-01,43
211720,completed,2016-07-01,bed&rest_Danika 3D,630.0,1,540.0,100147881,Home & Living,Unknown,225.0,Cash_on_delivery,Net,630,2016-07-01,178
211721,completed,2016-07-01,HR_Punjabi Tadka 200g,210.0,1,540.0,100147881,Soghaat,Unknown,75.0,Cash_on_delivery,Net,210,2016-07-01,178
211722,completed,2016-07-01,UK_Namkino Crunchy Nut Mix 200 Gms,100.0,1,100.0,100147882,Soghaat,Unknown,0.0,Cash_on_delivery,Net,100,2016-07-01,179
211723,refund,2016-07-01,Royal_Energy saver Fan 56 New Model,3900.0,1,3900.0,100147883,Appliances,Unknown,0.0,Cash_on_delivery,Valid,3900,2016-07-01,180
211724,canceled,2016-07-01,emo_Emo-MH-25104-M,899.0,2,1798.0,100147884,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,1798,2016-07-01,181
211726,canceled,2016-07-01,urban_URT0025 -L,1100.0,2,2200.0,100147885,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,2200,2016-07-01,182
211728,canceled,2016-07-01,Emo-CT-24302 Brown Twill Cotton 8 Pocket Cargo Trouser-30,999.0,2,1998.0,100147886,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,1998,2016-07-01,182
211730,completed,2016-07-01,J&J_JJR-4,149.0,1,149.0,100147887,Kids & Baby,Unknown,0.0,Cash_on_delivery,Net,149,2016-07-01,183
211731,canceled,2016-07-01,emo_Emo-MH-19734-M,799.0,2,1598.0,100147888,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,1598,2016-07-01,182
211733,completed,2016-07-01,RS_Soan Papri-250gm,150.0,1,150.0,100147889,Soghaat,41078,0.0,Cash_on_delivery,Net,150,2016-07-01,184
211734,canceled,2016-07-02,UK_Namkino Mix Nimco 5 Pcs Gift Pack,495.0,1,495.0,100147890,Soghaat,Unknown,0.0,Cash_on_delivery,Gross,495,2016-07-01,185
211735,completed,2016-07-02,dawlance_Refrigerator 9170WB Energy Saver,33685.0,1,33685.0,100147891,Appliances,Unknown,0.0,Cash_on_delivery,Net,33685,2016-07-01,186
211736,completed,2016-07-02,UK_Bangali Chum Chum Tin Pack  500 Gms,260.0,1,320.0,100147892,Soghaat,Unknown,100.0,Cash_on_delivery,Net,260,2016-07-01,168
211737,completed,2016-07-02,UK_Bangali Rasgulla Tin Pack  500 Gms,260.0,1,320.0,100147892,Soghaat,Unknown,100.0,Cash_on_delivery,Net,260,2016-07-01,168
211738,canceled,2016-07-02,bed&rest_B3,630.0,1,1035.0,100147893,Home & Living,Unknown,0.0,Cash_on_delivery,Gross,630,2016-07-01,187
211739,canceled,2016-07-02,Al Muhafiz Sohan Halwa Almond,350.0,1,1035.0,100147893,Soghaat,Unknown,0.0,Cash_on_delivery,Gross,350,2016-07-01,187
211740,canceled,2016-07-02,tram_TT23080083,55.0,1,1035.0,100147893,Home & Living,Unknown,0.0,Cash_on_delivery,Gross,55,2016-07-01,187
211741,canceled,2016-07-02,Samsung Galaxy J7,25999.0,1,25999.0,100147894,Mobiles & Tablets,Unknown,0.0,Bank or Card,Gross,25999,2016-07-01,188
211742,completed,2016-07-02,Al Muhafiz Sohan Halwa Walnut,510.0,1,210.0,100147895,Soghaat,Unknown,300.0,Cash_on_delivery,Net,510,2016-07-01,189
211743,refund,2016-07-02,ajmery_BAT-3-S,999.0,1,0.0,100147896,Men's Fashion,Unknown,0.0,Others,Valid,999,2016-07-01,190
211745,completed,2016-07-02,UC_Dark Navy Plain Polo-XL,650.0,1,2600.0,100147897,Men's Fashion,Unknown,0.0,Cash_on_delivery,Net,650,2016-07-01,191
211747,completed,2016-07-02,UC_Rust Plain Polo-XL,650.0,1,2600.0,100147897,Men's Fashion,Unknown,0.0,Cash_on_delivery,Net,650,2016-07-01,191
211749,completed,2016-07-02,UC_Purple Plain Polo-XL,650.0,1,2600.0,100147897,Men's Fashion,Unknown,0.0,Cash_on_delivery,Net,650,2016-07-01,191
211751,completed,2016-07-02,UC_Lagoon Plain Polo-XL,650.0,1,2600.0,100147897,Men's Fashion,Unknown,0.0,Cash_on_delivery,Net,650,2016-07-01,191
211753,canceled,2016-07-02,audionic9-542175-49576,2950.0,1,2950.0,100147898,Entertainment,Unknown,0.0,Cash_on_delivery,Gross,2950,2016-07-01,192
211754,canceled,2016-07-02,shoppers stop_AndroidOTGAdaptor-7,220.0,1,220.0,100147899,Mobiles & Tablets,Unknown,0.0,Cash_on_delivery,Gross,220,2016-07-01,193
211755,completed,2016-07-02,RS_Kaju Barfi,425.0,10,4250.0,100147900,Soghaat,Unknown,0.0,Cash_on_delivery,Net,4250,2016-07-01,194
211756,canceled,2016-07-02,sputnik_806/14A-8,2800.0,1,4000.0,100147901,Men's Fashion,Unknown,0.0,Bank or Card,Gross,2800,2016-07-01,195
211758,canceled,2016-07-02,Rajesh_White Wax Vac Ear Cleaner,1200.0,1,4000.0,100147901,Appliances,Unknown,0.0,Bank or Card,Gross,1200,2016-07-01,195
211759,canceled,2016-07-02,Apple iPhone 6S 64GB,96499.0,1,96499.0,100147902,Mobiles & Tablets,Unknown,0.0,Bank or Card,Gross,96499,2016-07-01,196
211760,canceled,2016-07-02,Samsung Galaxy A7 710F (2016),48000.0,1,48000.0,100147903,Mobiles & Tablets,Unknown,0.0,Bank or Card,Gross,48000,2016-07-01,196
211761,canceled,2016-07-02,casio_MTP-1183A-2ADF,2600.0,1,2600.0,100147904,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,2600,2016-07-01,197
211762,canceled,2016-07-02,stitchers_TnT 034-L,1499.0,1,1499.0,100147905,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,1499,2016-07-01,198
211764,canceled,2016-07-02,mitsubishi_1.5 ton SRC 18CLK,55850.0,1,55850.0,100147906,Appliances,Unknown,0.0,Cash_on_delivery,Gross,55850,2016-07-01,199
211765,canceled,2016-07-02,Samsung Galaxy A7 710F (2016),48000.0,1,48000.0,100147907,Mobiles & Tablets,Unknown,0.0,Bank or Card,Gross,48000,2016-07-01,200
211766,completed,2016-07-02,qzs_Blue Cotton Broad Neck T-shirt,795.0,1,795.0,100147908,Men's Fashion,Unknown,0.0,Cash_on_delivery,Net,795,2016-07-01,201
211767,completed,2016-07-02,mitsubishi_1.5 ton SRC 18CLK,55850.0,1,55850.0,100147909,Appliances,Unknown,0.0,Cash_on_delivery,Net,55850,2016-07-01,199
211768,canceled,2016-07-02,Samsung Galaxy A7 710F (2016),48000.0,1,48000.0,100147910,Mobiles & Tablets,Unknown,0.0,Others,Gross,48000,2016-07-01,200
211769,canceled,2016-07-02,Apple iPhone 6S 16GB,80000.0,1,80000.0,100147911,Mobiles & Tablets,Unknown,0.0,Bank or Card,Gross,80000,2016-07-01,200
211770,completed,2016-07-02,vitamin_Milk Thistle Liver Formula,480.0,1,480.0,100147912,Health & Sports,Unknown,0.0,Cash_on_delivery,Net,480,2016-07-01,202
211771,refund,2016-07-02,vitamin_Milk Thistle Liver Formula,480.0,1,480.0,100147913,Health & Sports,Unknown,0.0,Cash_on_delivery,Valid,480,2016-07-01,202
211772,refund,2016-07-02,Q&Q_VW90-112Y,1700.0,1,1700.0,100147914,Men's Fashion,Unknown,0.0,Cash_on_delivery,Valid,1700,2016-07-01,203
211773,canceled,2016-07-02,emo_MK-19113-S,1299.0,1,12525.1,100147915,Men's Fashion,Unknown,0.0,Others,Gross,1299,2016-07-01,204
211775,canceled,2016-07-02,Tiraaz_Tm-02-012-S,2678.0,1,12525.1,100147915,Men's Fashion,Unknown,0.0,Others,Gross,2678,2016-07-01,204
211777,canceled,2016-07-02,Tiraaz_Tm-02-016-S,3103.0,1,12525.1,100147915,Men's Fashion,Unknown,0.0,Others,Gross,3103,2016-07-01,204
211779,refund,2016-07-02,Dynasty_Dynasty Spark-Royal Blue,3295.0,1,9885.0,100147916,Men's Fashion,Unknown,0.0,Cash_on_delivery,Valid,3295,2016-07-01,205
211780,refund,2016-07-02,Dynasty_Dynasty Spark-French Blue,3295.0,1,9885.0,100147916,Men's Fashion,Unknown,0.0,Cash_on_delivery,Valid,3295,2016-07-01,205
211781,refund,2016-07-02,Dynasty_Dynasty Spark-Brown,3295.0,1,9885.0,100147916,Men's Fashion,Unknown,0.0,Cash_on_delivery,Valid,3295,2016-07-01,205
211782,canceled,2016-07-02,Emo_SS-24020-42,1050.0,1,5342.98,100147917,Men's Fashion,Unknown,0.0,Others,Gross,1050,2016-07-01,204
211784,canceled,2016-07-02,GBH_GS802-7,2995.0,1,2995.0,100147918,Others,Unknown,0.0,Cash_on_delivery,Gross,2995,2016-07-01,206
211786,refund,2016-07-02,Mochika_M0001129-10,1148.0,1,1148.0,100147919,Men's Fashion,Unknown,0.0,Cash_on_delivery,Valid,1148,2016-07-01,207
211788,canceled,2016-07-02,ajmery_TA-3,999.0,1,999.0,100147920,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,999,2016-07-01,207
211791,completed,2016-07-02,RS_cake rusk,190.0,1,190.0,100147922,Soghaat,Unknown,0.0,Cash_on_delivery,Net,190,2016-07-01,208
211789,canceled,2016-07-02,Al Muhafiz Sohan Halwa Almond,350.0,1,630.0,100147921,Soghaat,Unknown,0.0,Cash_on_delivery,Gross,350,2016-07-01,209
211790,canceled,2016-07-02,RS_Karachi Halwa Tin,280.0,1,630.0,100147921,Soghaat,Unknown,0.0,Cash_on_delivery,Gross,280,2016-07-01,209
211792,refund,2016-07-02,cr_AJWA DATES (400 GM),925.0,1,725.0,100147923,Soghaat,Unknown,200.0,Cash_on_delivery,Valid,925,2016-07-01,210
211793,completed,2016-07-02,kcc_Bold Pocket Perfume,120.0,2,240.0,100147924,Beauty & Grooming,C-SKZ43603,0.0,Cash_on_delivery,Net,240,2016-07-01,211
211794,completed,2016-07-02,UK_Gift Box Pistachio Delight 500 Gms,370.0,1,170.0,100147925,Soghaat,Unknown,200.0,Cash_on_delivery,Net,370,2016-07-01,212
211795,completed,2016-07-02,kcc_Sultanat Pocket Perfume,120.0,1,120.0,100147926,Beauty & Grooming,C-SKZ43603,0.0,Cash_on_delivery,Net,120,2016-07-01,213
211796,completed,2016-07-02,kcc_Asool Pocket Perfume,120.0,1,120.0,100147927,Beauty & Grooming,C-SKZ43603,0.0,Cash_on_delivery,Net,120,2016-07-01,213
211797,completed,2016-07-02,UK_Gift Box Pistachio Delight 500 Gms,370.0,1,170.0,100147928,Soghaat,Unknown,200.0,Cash_on_delivery,Net,370,2016-07-01,212
211798,completed,2016-07-02,Al Muhafiz Sohan Halwa Almond,350.0,1,350.0,100147929,Soghaat,Unknown,0.0,Cash_on_delivery,Net,350,2016-07-01,68
211799,canceled,2016-07-02,Haier G20,4380.0,2,8760.0,100147930,Mobiles & Tablets,Unknown,0.0,Cash_on_delivery,Gross,8760,2016-07-01,214
211800,canceled,2016-07-02,Eco Star_32U557,20104.0,1,20104.0,100147931,Entertainment,v,0.0,Bank or Card,Gross,20104,2016-07-01,215
211801,canceled,2016-07-02,Dany6-954217-555652,2050.0,10,20500.0,100147932,Computing,Unknown,0.0,Cash_on_delivery,Gross,20500,2016-07-01,216
211802,completed,2016-07-02,kcc_lavender,120.0,1,264.0,100147933,Home & Living,C-PEW-33551,0.0,Cash_on_delivery,Net,120,2016-07-01,32
211803,completed,2016-07-02,kkc_Fayha King Air Freshener,144.0,1,264.0,100147933,Home & Living,C-PEW-33551,0.0,Cash_on_delivery,Net,144,2016-07-01,32
211804,completed,2016-07-02,kkc_Lavender King Air Freshener,144.0,1,144.0,100147934,Home & Living,3293,0.0,Cash_on_delivery,Net,144,2016-07-01,32
211805,completed,2016-07-02,kcc_rose,120.0,1,120.0,100147935,Home & Living,105114,0.0,Cash_on_delivery,Net,120,2016-07-01,217
211806,completed,2016-07-02,kcc_fresh,180.0,1,180.0,100147936,Beauty & Grooming,105114,0.0,Cash_on_delivery,Net,180,2016-07-01,217
211807,canceled,2016-07-02,west point_WF-306,3070.0,1,3070.0,100147937,Appliances,Unknown,0.0,Cash_on_delivery,Gross,3070,2016-07-01,218
211808,completed,2016-07-02,RS_Sohan Halwa_Tin-1000 GM,600.0,2,1200.0,100147938,Soghaat,Unknown,0.0,Cash_on_delivery,Net,1200,2016-07-01,219
211810,refund,2016-07-02,kcc_glamour deal,320.0,1,320.0,100147939,Beauty & Grooming,c-uet-44938,0.0,Cash_on_delivery,Valid,320,2016-07-01,36
211811,refund,2016-07-02,Huawei P8 lite,19370.0,1,19370.0,100147940,Mobiles & Tablets,C-RWP-31924,0.0,Cash_on_delivery,Valid,19370,2016-07-01,220
211812,canceled,2016-07-02,Samsung Galaxy A7 710F (2016),48000.0,1,48000.0,100147941,Mobiles & Tablets,Unknown,0.0,Bank or Card,Gross,48000,2016-07-01,221
211813,completed,2016-07-02,Al Muhafiz Sohan Halwa Almond,350.0,1,350.0,100147942,Soghaat,60615,0.0,Cash_on_delivery,Net,350,2016-07-01,222
211815,completed,2016-07-02,Audionic_LT-486,250.0,1,250.0,100147944,Computing,101651,0.0,Cash_on_delivery,Net,250,2016-07-01,223
211814,completed,2016-07-02,kcc_fresh,180.0,1,180.0,100147943,Beauty & Grooming,105114,0.0,Cash_on_delivery,Net,180,2016-07-01,217
211816,canceled,2016-07-02,Huawei Y221,4530.0,1,4530.0,100147945,Mobiles & Tablets,Unknown,0.0,Cash_on_delivery,Gross,4530,2016-07-01,218
211817,completed,2016-07-02,ajmery_TA-3,999.0,1,999.0,100147946,Men's Fashion,C-ISB-102725,0.0,Cash_on_delivery,Net,999,2016-07-01,35
211818,completed,2016-07-02,ajmery_1-AJ,1099.0,1,1099.0,100147947,Men's Fashion,C-ISB-102725,0.0,Cash_on_delivery,Net,1099,2016-07-01,35
211819,completed,2016-07-02,alpina_Popcorn Maker SF-2608,3150.0,1,3150.0,100147948,Appliances,Unknown,0.0,Cash_on_delivery,Net,3150,2016-07-01,224
211820,refund,2016-07-02,Haier M108,3100.0,1,3100.0,100147949,Mobiles & Tablets,C-ISB-43887,0.0,Cash_on_delivery,Valid,3100,2016-07-01,35
211821,refund,2016-07-02,Gree_24CZ8,72350.0,1,72350.0,100147950,Appliances,R-LHW-103735,0.0,Cash_on_delivery,Valid,72350,2016-07-01,225
211822,completed,2016-07-02,kcc_glamour deal,320.0,5,1600.0,100147951,Beauty & Grooming,C-RWP-31924,0.0,Cash_on_delivery,Net,1600,2016-07-01,33
211823,completed,2016-07-02,sentiments_Ferrero Rocher Gift Box,1.0,1,0.0,100147952,Others,Unknown,1.0,Cash_on_delivery,Net,1,2016-07-01,226
211824,canceled,2016-07-02,hol_A-406M-42,1690.0,1,1690.0,100147953,Men's Fashion,Unknown,0.0,Bank or Card,Gross,1690,2016-07-01,227
211826,refund,2016-07-02,Samsung Galaxy A3,25999.0,1,25999.0,100147954,Mobiles & Tablets,C-HDD-44781,0.0,Cash_on_delivery,Valid,25999,2016-07-01,64
211827,canceled,2016-07-02,Al Muhafiz Sohan Halwa Walnut,510.0,1,510.0,100147955,Soghaat,Unknown,0.0,Cash_on_delivery,Gross,510,2016-07-01,146
211828,completed,2016-07-02,PHILIPS_HP8105_29,2340.0,1,2340.0,100147956,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,2340,2016-07-01,219
211829,completed,2016-07-02,kcc_glamour deal,320.0,1,320.0,100147957,Beauty & Grooming,C-MUX-51991,0.0,Cash_on_delivery,Net,320,2016-07-01,228
211830,canceled,2016-07-02,Veet_4,165.0,3,495.0,100147958,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Gross,495,2016-07-01,229
211831,completed,2016-07-02,UK_Namkino Mix Nimco 8 Pcs Gift Pack,760.0,1,760.0,100147959,Soghaat,C-RWP-31924,0.0,Cash_on_delivery,Net,760,2016-07-01,33
211832,completed,2016-07-02,RS_Sohan Halwa_Tin-1000 GM,600.0,1,600.0,100147960,Soghaat,C-RWP-31924,0.0,Cash_on_delivery,Net,600,2016-07-01,33
211834,completed,2016-07-02,UK_Namkino Mix Nimco 8 Pcs Gift Pack,760.0,1,760.0,100147961,Soghaat,C-RWP-31924,0.0,Cash_on_delivery,Net,760,2016-07-01,33
211835,completed,2016-07-02,UK_Namkino Mix Nimco 8 Pcs Gift Pack,760.0,1,760.0,100147962,Soghaat,C-RWP-31924,0.0,Cash_on_delivery,Net,760,2016-07-01,33
211836,completed,2016-07-02,kcc_glamour deal,320.0,2,640.0,100147963,Beauty & Grooming,C-RWP-31924,0.0,Cash_on_delivery,Net,640,2016-07-01,33
211837,completed,2016-07-02,RS_Gulab jaman Tin,435.0,1,435.0,100147964,Soghaat,C-RWP-31924,0.0,Cash_on_delivery,Net,435,2016-07-01,33
211838,canceled,2016-07-02,RS_Baklawa 500gm,330.0,1,540.0,100147965,Soghaat,R-PEW-104414,0.0,Bank or Card,Gross,330,2016-07-01,230
211839,canceled,2016-07-02,RS_Nan Khatai,210.0,1,540.0,100147965,Soghaat,R-PEW-104414,0.0,Bank or Card,Gross,210,2016-07-01,230
211840,canceled,2016-07-02,philips_HD8323/01,20890.0,1,20890.0,100147966,Appliances,C-FSD-104646,0.0,Cash_on_delivery,Gross,20890,2016-07-01,231
211841,completed,2016-07-02,RS_Baklawa 500gm,330.0,2,1790.0,100147967,Soghaat,Unknown,0.0,Cash_on_delivery,Net,660,2016-07-01,232
211842,completed,2016-07-02,RS_cake rusk,190.0,1,1790.0,100147967,Soghaat,Unknown,0.0,Cash_on_delivery,Net,190,2016-07-01,232
211843,completed,2016-07-02,cr_ALMOND PLAIN-500 GM,940.0,1,1790.0,100147967,Soghaat,Unknown,0.0,Cash_on_delivery,Net,940,2016-07-01,232
211844,refund,2016-07-02,dawlance_Health Zone Plus 15 - 1 Ton Air Conditioner,30205.0,1,30205.0,100147968,Appliances,Unknown,0.0,Cash_on_delivery,Valid,30205,2016-07-01,233
211845,completed,2016-07-02,kcc_glamour deal,320.0,1,320.0,100147969,Beauty & Grooming,C-KHS-43436,0.0,Cash_on_delivery,Net,320,2016-07-01,44
211846,completed,2016-07-02,kcc_glamour deal,320.0,1,320.0,100147970,Beauty & Grooming,C-KHS-43436,0.0,Cash_on_delivery,Net,320,2016-07-01,44
211847,refund,2016-07-02,Audionic_B-880,1375.0,1,1375.0,100147971,Computing,Unknown,0.0,Cash_on_delivery,Valid,1375,2016-07-01,234
